,square,space_H,space_W,square_H,square_W,margin_H,margin_W,amount_sq_H,amount_sq_W,h,w,busbar_width,coverage [%],amount of ptc elements,square/aspect-ratio
2050,0.191,3.3,0.3,0.9,4.7,3.45,4.65,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2051,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2052,0.191,3.3,1.5,0.9,4.7,3.45,2.85,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2053,0.191,3.3,1.8,0.9,4.7,3.45,2.4,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2054,0.191,3.3,2.0999999999999996,0.9,4.7,3.45,1.95,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2055,0.191,3.3,2.4,0.9,4.7,3.45,1.5,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2056,0.191,3.3,2.6999999999999997,0.9,4.7,3.45,1.05,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2057,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2058,0.191,3.3,1.5,0.9,4.7,3.45,2.85,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2059,0.191,3.3,1.8,0.9,4.7,3.45,2.4,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2060,0.191,3.3,2.0999999999999996,0.9,4.7,3.45,1.95,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2061,0.191,3.3,2.4,0.9,4.7,3.45,1.5,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2062,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2063,0.191,3.3,1.5,0.9,4.7,3.45,2.85,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2064,0.191,3.3,1.8,0.9,4.7,3.45,2.4,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2065,0.191,3.3,2.0999999999999996,0.9,4.7,3.45,1.95,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2066,0.191,3.3,0.8999999999999999,0.9,4.7,3.45,3.75,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2067,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2068,0.191,3.3,1.5,0.9,4.7,3.45,2.85,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2069,0.191,3.3,1.8,0.9,4.7,3.45,2.4,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2070,0.191,3.3,0.8999999999999999,0.9,4.7,3.45,3.75,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2071,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2072,0.191,3.3,1.5,0.9,4.7,3.45,2.85,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2073,0.191,3.3,0.8999999999999999,0.9,4.7,3.45,3.75,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2074,0.191,3.3,1.2,0.9,4.7,3.45,3.3,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2075,0.191,3.3,0.6,0.9,4.7,3.45,4.2,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2076,0.191,3.3,0.8999999999999999,0.9,4.7,3.45,3.75,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2077,0.191,3.3,0.6,0.9,4.7,3.45,4.2,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2078,0.191,3.3,0.6,0.9,4.7,3.45,4.2,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2079,0.191,3.3,0.3,0.9,4.7,3.45,4.65,37.0,4.0,159.0,29.0,5.379,9.0,148.0,0.19
2080,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2081,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2082,0.217,3.3,4.8,0.5,2.3,1.35,2.7,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2083,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2084,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2085,0.217,3.3,4.8,0.5,2.3,1.35,2.7,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2086,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2087,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2088,0.217,3.3,4.8,0.5,2.3,1.35,2.7,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2089,0.217,3.3,3.8999999999999995,0.5,2.3,1.35,4.05,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2090,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2091,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2092,0.217,3.3,4.8,0.5,2.3,1.35,2.7,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2093,0.217,3.3,3.8999999999999995,0.5,2.3,1.35,4.05,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2094,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2095,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2096,0.217,3.3,4.8,0.5,2.3,1.35,2.7,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2097,0.217,3.3,3.8999999999999995,0.5,2.3,1.35,4.05,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2098,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2099,0.217,3.3,4.5,0.5,2.3,1.35,3.15,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2100,0.217,3.3,3.5999999999999996,0.5,2.3,1.35,4.5,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2101,0.217,3.3,3.8999999999999995,0.5,2.3,1.35,4.05,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2102,0.217,3.3,4.2,0.5,2.3,1.35,3.6,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2103,0.217,3.3,3.5999999999999996,0.5,2.3,1.35,4.5,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2104,0.217,3.3,3.8999999999999995,0.5,2.3,1.35,4.05,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2105,0.217,3.3,3.5999999999999996,0.5,2.3,1.35,4.5,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2106,0.217,3.3,3.3,0.5,2.3,1.35,4.95,42.0,4.0,159.0,29.0,5.379,3.0,168.0,0.22
2107,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2108,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2109,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2110,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2111,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2112,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2113,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2114,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2115,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2116,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2117,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2118,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2119,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2120,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2121,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2122,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2123,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2124,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2125,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2126,0.226,4.8,1.5,0.7,3.1,2.15,1.45,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2127,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2128,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2129,0.226,4.8,1.2,0.7,3.1,2.15,2.2,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2130,0.226,4.8,0.8999999999999999,0.7,3.1,2.15,2.95,29.0,6.0,159.0,29.0,5.379,6.0,174.0,0.23
2131,0.241,4.5,1.5,0.7,2.9,1.15,2.05,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2132,0.241,4.5,1.8,0.7,2.9,1.15,1.3,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2133,0.241,4.5,1.5,0.7,2.9,1.15,2.05,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2134,0.241,4.5,1.2,0.7,2.9,1.15,2.8,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2135,0.241,4.5,1.5,0.7,2.9,1.15,2.05,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2136,0.241,4.5,1.2,0.7,2.9,1.15,2.8,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2137,0.241,4.5,1.2,0.7,2.9,1.15,2.8,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2138,0.241,4.5,0.8999999999999999,0.7,2.9,1.15,3.55,31.0,6.0,159.0,29.0,5.379,6.0,186.0,0.24
2139,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2140,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2141,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2142,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2143,0.245,1.2,3.5999999999999996,1.3,5.3,1.35,2.95,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2144,0.245,1.2,3.8999999999999995,1.3,5.3,1.35,2.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2145,0.245,1.2,4.2,1.3,5.3,1.35,2.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2146,0.245,1.2,4.5,1.3,5.3,1.35,2.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2147,0.245,1.2,4.8,1.3,5.3,1.35,1.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2148,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2149,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2150,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2151,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2152,0.245,1.2,3.5999999999999996,1.3,5.3,1.35,2.95,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2153,0.245,1.2,3.8999999999999995,1.3,5.3,1.35,2.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2154,0.245,1.2,4.2,1.3,5.3,1.35,2.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2155,0.245,1.2,4.5,1.3,5.3,1.35,2.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2156,0.245,1.2,4.8,1.3,5.3,1.35,1.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2157,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2158,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2159,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2160,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2161,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2162,0.245,1.2,3.5999999999999996,1.3,5.3,1.35,2.95,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2163,0.245,1.2,3.8999999999999995,1.3,5.3,1.35,2.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2164,0.245,1.2,4.2,1.3,5.3,1.35,2.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2165,0.245,1.2,4.5,1.3,5.3,1.35,2.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2166,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2167,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2168,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2169,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2170,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2171,0.245,1.2,3.5999999999999996,1.3,5.3,1.35,2.95,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2172,0.245,1.2,3.8999999999999995,1.3,5.3,1.35,2.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2173,0.245,1.2,4.2,1.3,5.3,1.35,2.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2174,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2175,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2176,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2177,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2178,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2179,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2180,0.245,1.2,3.5999999999999996,1.3,5.3,1.35,2.95,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2181,0.245,1.2,3.8999999999999995,1.3,5.3,1.35,2.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2182,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2183,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2184,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2185,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2186,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2187,0.245,1.2,3.3,1.3,5.3,1.35,3.25,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2188,0.245,1.2,1.5,1.3,5.3,1.35,5.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2189,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2190,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2191,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2192,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2193,0.245,1.2,2.9999999999999996,1.3,5.3,1.35,3.55,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2194,0.245,1.2,1.5,1.3,5.3,1.35,5.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2195,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2196,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2197,0.245,1.2,2.4,1.3,5.3,1.35,4.15,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2198,0.245,1.2,2.6999999999999997,1.3,5.3,1.35,3.85,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2199,0.245,1.2,1.5,1.3,5.3,1.35,5.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2200,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2201,0.245,1.2,2.0999999999999996,1.3,5.3,1.35,4.45,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2202,0.245,1.2,1.2,1.3,5.3,1.35,5.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2203,0.245,1.2,1.5,1.3,5.3,1.35,5.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2204,0.245,1.2,1.8,1.3,5.3,1.35,4.75,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2205,0.245,1.2,1.2,1.3,5.3,1.35,5.35,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2206,0.245,1.2,1.5,1.3,5.3,1.35,5.05,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2207,0.245,1.2,0.8999999999999999,1.3,5.3,1.35,5.65,63.0,3.0,159.0,29.0,5.379,20.0,189.0,0.25
2208,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2209,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2210,0.257,3.8999999999999995,1.2,0.9,3.5,2.25,1.0,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2211,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2212,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2213,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2214,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2215,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2216,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2217,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2218,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2219,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2220,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2221,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2222,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2223,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2224,0.257,3.8999999999999995,0.3,0.9,3.5,2.25,3.25,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2225,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2226,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2227,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2228,0.257,1.5,3.8999999999999995,0.9,3.5,1.05,5.35,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2229,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2230,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2231,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2232,0.257,1.5,3.8999999999999995,0.9,3.5,1.05,5.35,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2233,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2234,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2235,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2236,0.257,1.5,3.8999999999999995,0.9,3.5,1.05,5.35,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2237,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2238,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2239,0.257,1.5,4.8,0.9,3.5,1.05,4.45,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2240,0.257,1.5,3.5999999999999996,0.9,3.5,1.05,5.65,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2241,0.257,1.5,3.8999999999999995,0.9,3.5,1.05,5.35,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2242,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2243,0.257,1.5,4.5,0.9,3.5,1.05,4.75,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2244,0.257,1.5,3.5999999999999996,0.9,3.5,1.05,5.65,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2245,0.257,1.5,3.8999999999999995,0.9,3.5,1.05,5.35,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2246,0.257,1.5,4.2,0.9,3.5,1.05,5.05,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2247,0.257,1.5,3.3,0.9,3.5,1.05,5.95,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2248,0.257,1.5,3.5999999999999996,0.9,3.5,1.05,5.65,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2249,0.257,1.5,3.3,0.9,3.5,1.05,5.95,66.0,3.0,159.0,29.0,5.379,9.0,198.0,0.26
2250,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2251,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2252,0.257,3.8999999999999995,1.2,0.9,3.5,2.25,1.0,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2253,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2254,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2255,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2256,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2257,0.257,3.8999999999999995,0.3,0.9,3.5,2.25,3.25,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2258,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2259,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2260,0.257,3.8999999999999995,1.2,0.9,3.5,2.25,1.0,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2261,0.257,3.8999999999999995,0.6,0.9,3.5,2.25,2.5,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
2262,0.257,3.8999999999999995,0.8999999999999999,0.9,3.5,2.25,1.75,33.0,6.0,159.0,29.0,5.379,9.0,198.0,0.26
